Date,State,Branch,Staffs,Sales,Expenses,Staff_daily,Profit,,,,,,
01/03/2015,Osun,Branch B,19,1312585,718948,95000,498637,,,,,,
02/03/2015,Lagos,Branch D,16,1223459,513883,80000,629576,,,,,,
03/03/2015,Osun,Branch A,20,1143827,795582,100000,248245,,,,,,
04/03/2015,Kwara,Branch A,16,634871,527006,80000,27865,,,,,,
05/03/2015,Kwara,Branch D,12,726861,350807,60000,316054,,,,,,
06/03/2015,Kwara,Branch D,15,727023,729053,75000,-77030,,,,,,
07/03/2015,Osun,Branch D,19,1368438,304529,95000,968909,,,,,,
08/03/2015,Lagos,Branch C,19,1229132,375982,95000,758150,,,,,,
09/03/2015,Osun,Branch C,13,621338,704591,65000,-148253,,,,,,
10/03/2015,Lagos,Branch B,16,1090039,557504,80000,452535,,,,,,
11/03/2015,Lagos,Branch A,18,878589,712430,90000,76159,,,,,,
12/03/2015,Kwara,Branch A,17,1050361,585540,85000,379821,,,,,,
13/03/2015,Kwara,Branch D,14,901475,757881,70000,73594,,,,,,
14/03/2015,Osun,Branch A,19,1049592,408111,95000,546481,,,,,,
15/03/2015,Lagos,Branch C,13,1354814,741031,65000,548783,,,,,,
16/03/2015,Lagos,Branch C,11,1319424,534587,55000,729837,,,,,,
17/03/2015,Osun,Branch A,18,685718,623370,90000,-27652,,,,,,
18/03/2015,Kwara,Branch C,11,1268592,562984,55000,650608,,,,,,
19/03/2015,Kwara,Branch D,20,789337,406930,100000,282407,,,,,,
20/03/2015,Kwara,Branch B,13,1371299,379322,65000,926977,,,,,,
21/03/2015,Kwara,Branch C,11,718146,355527,55000,307619,,,,,,
22/03/2015,Lagos,Branch B,14,1259612,310341,70000,879271,,,,,,
23/03/2015,Osun,Branch B,16,861258,408723,80000,372535,,,,,,
24/03/2015,Kwara,Branch A,19,1212245,517284,95000,599961,,,,,,
25/03/2015,Kwara,Branch D,15,1180024,510659,75000,594365,,,,,,
26/03/2015,Kwara,Branch A,19,1358468,349407,95000,914061,,,,,,
27/03/2015,Lagos,Branch B,12,1029812,790046,60000,179766,,,,,,
28/03/2015,Lagos,Branch C,20,717861,375095,100000,242766,,,,,,
29/03/2015,Osun,Branch C,17,1318922,525824,85000,708098,,,,,,
30/03/2015,Lagos,Branch C,12,1244273,320058,60000,864215,,,,,,
31/03/2015,Kwara,Branch B,21,1392087,639751,105000,647336,,,,,,
01/04/2015,Kwara,Branch A,21,1222077,683517,105000,433560,,,,,,
02/04/2015,Kwara,Branch B,17,1102536,703466,85000,314070,,,,,,
03/04/2015,Osun,Branch C,13,645263,670308,65000,-90045,,,,,,
04/04/2015,Osun,Branch A,18,1286167,778557,90000,417610,,,,,,
05/04/2015,Kwara,Branch C,10,637437,673240,50000,-85803,,,,,,
06/04/2015,Osun,Branch B,15,1293147,367566,75000,850581,,,,,,
07/04/2015,Kwara,Branch D,19,959011,414625,95000,449386,,,,,,
08/04/2015,Kwara,Branch B,12,804005,451704,60000,292301,,,,,,
09/04/2015,Lagos,Branch A,20,753987,355515,100000,298472,,,,,,
10/04/2015,Kwara,Branch B,16,604149,454358,80000,69791,,,,,,
11/04/2015,Kwara,Branch A,11,1311252,661159,55000,595093,,,,,,
12/04/2015,Kwara,Branch C,12,1045936,668079,60000,317857,,,,,,
13/04/2015,Kwara,Branch D,11,814177,744292,55000,14885,,,,,,
14/04/2015,Kwara,Branch D,21,799745,700856,105000,-6111,,,,,,
15/04/2015,Osun,Branch B,15,806118,396329,75000,334789,,,,,,
16/04/2015,Lagos,Branch D,21,716934,543303,105000,68631,,,,,,
17/04/2015,Osun,Branch D,12,750260,311685,60000,378575,,,,,,
18/04/2015,Kwara,Branch D,16,892265,605108,80000,207157,,,,,,
19/04/2015,Kwara,Branch D,18,1313751,367496,90000,856255,,,,,,
20/04/2015,Lagos,Branch D,16,827336,727875,80000,19461,,,,,,
21/04/2015,Lagos,Branch C,20,642844,611268,100000,-68424,,,,,,
22/04/2015,Osun,Branch B,13,1075802,728358,65000,282444,,,,,,
23/04/2015,Lagos,Branch D,10,735488,601173,50000,84315,,,,,,
24/04/2015,Kwara,Branch A,11,950596,685249,55000,210347,,,,,,
25/04/2015,Lagos,Branch B,16,1181069,648186,80000,452883,,,,,,
26/04/2015,Lagos,Branch A,11,620461,549435,55000,16026,,,,,,
27/04/2015,Osun,Branch C,12,1271242,657824,60000,553418,,,,,,
28/04/2015,Lagos,Branch D,18,861586,378276,90000,393310,,,,,,
29/04/2015,Osun,Branch A,14,943850,733042,70000,140808,,,,,,
30/04/2015,Osun,Branch D,18,696878,553940,90000,52938,,,,,,
01/05/2015,Kwara,Branch A,15,1240742,602835,75000,562907,,,,,,
02/05/2015,Osun,Branch A,14,938802,750996,70000,117806,,,,,,
03/05/2015,Kwara,Branch D,12,1161840,319768,60000,782072,,,,,,
04/05/2015,Kwara,Branch A,21,1092406,421865,105000,565541,,,,,,
05/05/2015,Lagos,Branch C,10,1330579,419752,50000,860827,,,,,,
06/05/2015,Kwara,Branch C,18,1080231,643803,90000,346428,,,,,,
07/05/2015,Osun,Branch A,17,774795,407779,85000,282016,,,,,,
08/05/2015,Lagos,Branch A,17,1079430,741078,85000,253352,,,,,,
09/05/2015,Osun,Branch C,14,1105777,406202,70000,629575,,,,,,
10/05/2015,Osun,Branch C,15,797524,761639,75000,-39115,,,,,,
11/05/2015,Lagos,Branch C,16,1115532,790699,80000,244833,,,,,,
12/05/2015,Lagos,Branch C,21,878081,444988,105000,328093,,,,,,
13/05/2015,Lagos,Branch D,12,1282307,583802,60000,638505,,,,,,
14/05/2015,Lagos,Branch D,21,1369085,789118,105000,474967,,,,,,
15/05/2015,Lagos,Branch A,21,1139525,482004,105000,552521,,,,,,
16/05/2015,Kwara,Branch C,18,1366114,370109,90000,906005,,,,,,
17/05/2015,Lagos,Branch C,18,671633,491858,90000,89775,,,,,,
18/05/2015,Osun,Branch D,17,639563,437607,85000,116956,,,,,,
19/05/2015,Kwara,Branch A,21,910071,767153,105000,37918,,,,,,
20/05/2015,Osun,Branch C,19,1068847,570759,95000,403088,,,,,,
21/05/2015,Kwara,Branch A,19,627315,711381,95000,-179066,,,,,,
22/05/2015,Kwara,Branch B,15,842868,663602,75000,104266,,,,,,
23/05/2015,Osun,Branch D,21,684962,770553,105000,-190591,,,,,,
24/05/2015,Lagos,Branch D,10,624191,468559,50000,105632,,,,,,
25/05/2015,Lagos,Branch D,11,1267337,511809,55000,700528,,,,,,
26/05/2015,Osun,Branch A,17,689921,384012,85000,220909,,,,,,
27/05/2015,Kwara,Branch C,14,1153621,593104,70000,490517,,,,,,
28/05/2015,Lagos,Branch D,18,1275375,614831,90000,570544,,,,,,
29/05/2015,Lagos,Branch C,13,910888,443244,65000,402644,,,,,,
30/05/2015,Kwara,Branch D,13,656025,328898,65000,262127,,,,,,
31/05/2015,Osun,Branch B,17,635689,674889,85000,-124200,,,,,,
01/06/2015,Osun,Branch B,18,1367410,432804,90000,844606,,,,,,
02/06/2015,Kwara,Branch B,19,1046752,491081,95000,460671,,,,,,
03/06/2015,Lagos,Branch B,20,1377348,432633,100000,844715,,,,,,
04/06/2015,Osun,Branch C,11,1317734,730406,55000,532328,,,,,,
05/06/2015,Lagos,Branch A,17,691678,774683,85000,-168005,,,,,,
06/06/2015,Kwara,Branch C,14,1055902,318233,70000,667669,,,,,,
07/06/2015,Kwara,Branch D,12,623718,585309,60000,-21591,,,,,,
08/06/2015,Osun,Branch C,15,877940,598656,75000,204284,,,,,,
09/06/2015,Lagos,Branch D,11,1035556,553579,55000,426977,,,,,,
10/06/2015,Kwara,Branch D,17,943713,474402,85000,384311,,,,,,
11/06/2015,Osun,Branch D,20,1258386,374989,100000,783397,,,,,,
12/06/2015,Lagos,Branch B,13,856942,457009,65000,334933,,,,,,
13/06/2015,Kwara,Branch B,10,949821,497307,50000,402514,,,,,,
14/06/2015,Osun,Branch B,20,1287332,396416,100000,790916,,,,,,
15/06/2015,Lagos,Branch C,18,729540,519372,90000,120168,,,,,,
16/06/2015,Osun,Branch A,18,606447,555710,90000,-39263,,,,,,
17/06/2015,Lagos,Branch D,11,742967,521182,55000,166785,,,,,,
18/06/2015,Lagos,Branch C,14,902311,663671,70000,168640,,,,,,
19/06/2015,Osun,Branch D,18,924832,791378,90000,43454,,,,,,
20/06/2015,Kwara,Branch C,19,1254673,602806,95000,556867,,,,,,
21/06/2015,Kwara,Branch A,16,1301354,669420,80000,551934,,,,,,
22/06/2015,Osun,Branch A,13,641361,765385,65000,-189024,,,,,,
23/06/2015,Osun,Branch D,10,802833,382033,50000,370800,,,,,,
24/06/2015,Osun,Branch C,14,1385173,413188,70000,901985,,,,,,
25/06/2015,Kwara,Branch B,14,821844,553386,70000,198458,,,,,,
26/06/2015,Osun,Branch C,20,1048099,740572,100000,207527,,,,,,
27/06/2015,Lagos,Branch A,16,724178,492327,80000,151851,,,,,,
28/06/2015,Osun,Branch D,16,1012981,459469,80000,473512,,,,,,
29/06/2015,Osun,Branch B,11,891689,650919,55000,185770,,,,,,
30/06/2015,Lagos,Branch D,16,897544,333622,80000,483922,,,,,,
01/01/2015,Kwara,Branch C,11,877106,503780,55000,318326,,,,,,
02/01/2015,Osun,Branch B,15,1231526,663600,75000,492926,,,,,,
03/01/2015,Osun,Branch D,19,1141666,544508,95000,502158,,,,,,
04/01/2015,Lagos,Branch C,12,1364340,325014,60000,979326,,,,,,
05/01/2015,Lagos,Branch B,20,1118182,436479,100000,581703,,,,,,
06/01/2015,Lagos,Branch D,10,1324573,415623,50000,858950,,,,,,
07/01/2015,Lagos,Branch C,20,635687,754950,100000,-219263,,,,,,
08/01/2015,Osun,Branch A,15,808379,307441,75000,425938,,,,,,
09/01/2015,Lagos,Branch A,14,1321792,693568,70000,558224,,,,,,
10/01/2015,Lagos,Branch A,17,1249377,321212,85000,843165,,,,,,
11/01/2015,Lagos,Branch A,18,1246817,548236,90000,608581,,,,,,
12/01/2015,Lagos,Branch B,15,919737,595436,75000,249301,,,,,,
13/01/2015,Osun,Branch C,15,1128234,484297,75000,568937,,,,,,
14/01/2015,Lagos,Branch D,15,644863,496729,75000,73134,,,,,,
15/01/2015,Kwara,Branch D,11,819291,442638,55000,321653,,,,,,
16/01/2015,Lagos,Branch B,21,762144,608375,105000,48769,,,,,,
17/01/2015,Osun,Branch A,14,1286989,337008,70000,879981,,,,,,
18/01/2015,Lagos,Branch C,19,900516,630986,95000,174530,,,,,,
19/01/2015,Osun,Branch B,20,1085328,456090,100000,529238,,,,,,
20/01/2015,Lagos,Branch C,10,1137270,432627,50000,654643,,,,,,
21/01/2015,Lagos,Branch C,18,929034,354267,90000,484767,,,,,,
22/01/2015,Kwara,Branch B,14,1364842,445427,70000,849415,,,,,,
23/01/2015,Kwara,Branch A,15,1083177,307908,75000,700269,,,,,,
24/01/2015,Lagos,Branch C,15,1045099,393540,75000,576559,,,,,,
25/01/2015,Lagos,Branch A,12,876884,614735,60000,202149,,,,,,
26/01/2015,Lagos,Branch D,21,1192155,399566,105000,687589,,,,,,
27/01/2015,Lagos,Branch B,18,1167927,313172,90000,764755,,,,,,
28/01/2015,Osun,Branch D,14,1309633,747321,70000,492312,,,,,,
29/01/2015,Lagos,Branch A,12,1144831,603407,60000,481424,,,,,,
30/01/2015,Lagos,Branch A,16,867713,358270,80000,429443,,,,,,
31/01/2015,Osun,Branch A,19,1046420,497814,95000,453606,,,,,,
01/02/2015,Osun,Branch A,15,1345746,604444,75000,666302,,,,,,
02/02/2015,Kwara,Branch B,13,1384512,633809,65000,685703,,,,,,
03/02/2015,Lagos,Branch B,20,1315033,549361,100000,665672,,,,,,
04/02/2015,Lagos,Branch D,17,863382,470637,85000,307745,,,,,,
05/02/2015,Kwara,Branch A,14,944897,763684,70000,111213,,,,,,
06/02/2015,Lagos,Branch C,12,846714,477191,60000,309523,,,,,,
07/02/2015,Kwara,Branch D,18,878990,484878,90000,304112,,,,,,
08/02/2015,Osun,Branch A,19,1363599,770872,95000,497727,,,,,,
09/02/2015,Kwara,Branch A,12,922272,460650,60000,401622,,,,,,
10/02/2015,Kwara,Branch B,17,1097691,451170,85000,561521,,,,,,
11/02/2015,Osun,Branch C,21,1152690,393990,105000,653700,,,,,,
12/02/2015,Osun,Branch A,18,1180675,760596,90000,330079,,,,,,
13/02/2015,Osun,Branch A,12,819059,349730,60000,409329,,,,,,
14/02/2015,Kwara,Branch D,17,677793,765797,85000,-173004,,,,,,
15/02/2015,Osun,Branch B,20,1277751,311033,100000,866718,,,,,,
16/02/2015,Lagos,Branch C,11,949868,778008,55000,116860,,,,,,
17/02/2015,Kwara,Branch A,13,783165,319923,65000,398242,,,,,,
18/02/2015,Kwara,Branch C,17,984373,602624,85000,296749,,,,,,
19/02/2015,Kwara,Branch B,21,609428,439070,105000,65358,,,,,,
20/02/2015,Kwara,Branch D,21,746265,316849,105000,324416,,,,,,
21/02/2015,Kwara,Branch B,15,908140,403611,75000,429529,,,,,,
22/02/2015,Osun,Branch D,14,731858,570709,70000,91149,,,,,,
23/02/2015,Lagos,Branch A,13,999352,753622,65000,180730,,,,,,
24/02/2015,Osun,Branch B,16,653708,319906,80000,253802,,,,,,
25/02/2015,Lagos,Branch A,15,759646,324966,75000,359680,,,,,,
26/02/2015,Kwara,Branch D,17,1014870,681877,85000,247993,,,,,,
27/02/2015,Osun,Branch D,16,989353,644048,80000,265305,,,,,,
28/02/2015,Kwara,Branch C,18,1360337,363697,90000,906640,,,,,,
01/03/2015,Osun,Branch D,17,805692,768850,85000,-48158,,,,,,
02/03/2015,Osun,Branch C,16,1393775,682290,80000,631485,,,,,,
03/03/2015,Lagos,Branch D,13,1375909,468675,65000,842234,,,,,,
04/03/2015,Lagos,Branch B,15,1038492,344443,75000,619049,,,,,,
05/03/2015,Osun,Branch A,20,715174,360702,100000,254472,,,,,,
06/03/2015,Osun,Branch B,20,1257435,755412,100000,402023,,,,,,
07/03/2015,Osun,Branch C,13,610870,783506,65000,-237636,,,,,,
08/03/2015,Osun,Branch D,14,920509,742363,70000,108146,,,,,,
09/03/2015,Osun,Branch A,15,1327973,471023,75000,781950,,,,,,
10/03/2015,Kwara,Branch D,10,624624,575583,50000,-959,,,,,,
11/03/2015,Lagos,Branch A,10,836063,531426,50000,254637,,,,,,
12/03/2015,Kwara,Branch B,17,634457,459835,85000,89622,,,,,,
13/03/2015,Osun,Branch B,18,814607,328511,90000,396096,,,,,,
14/03/2015,Osun,Branch C,13,1116644,741957,65000,309687,,,,,,
15/03/2015,Lagos,Branch C,16,1354818,507652,80000,767166,,,,,,
16/03/2015,Lagos,Branch B,17,1169540,604334,85000,480206,,,,,,
17/03/2015,Lagos,Branch B,19,1360956,336408,95000,929548,,,,,,
18/03/2015,Kwara,Branch B,17,1027187,627954,85000,314233,,,,,,
19/03/2015,Kwara,Branch C,14,1376859,677509,70000,629350,,,,,,
20/03/2015,Lagos,Branch C,17,975798,530023,85000,360775,,,,,,
21/03/2015,Osun,Branch C,19,1101661,789568,95000,217093,,,,,,
22/03/2015,Lagos,Branch D,21,1393968,796737,105000,492231,,,,,,
23/03/2015,Lagos,Branch A,15,673635,373004,75000,225631,,,,,,
24/03/2015,Lagos,Branch C,12,1180224,662163,60000,458061,,,,,,
25/03/2015,Kwara,Branch B,17,608989,580066,85000,-56077,,,,,,
26/03/2015,Osun,Branch B,12,1009313,605091,60000,344222,,,,,,
27/03/2015,Osun,Branch C,15,1390940,518880,75000,797060,,,,,,
28/03/2015,Osun,Branch B,11,1123983,500474,55000,568509,,,,,,
29/03/2015,Kwara,Branch A,17,1372437,436259,85000,851178,,,,,,
30/03/2015,Lagos,Branch D,11,902210,775040,55000,72170,,,,,,
31/03/2015,Lagos,Branch A,21,617609,303959,105000,208650,,,,,,
01/04/2015,Osun,Branch D,14,939626,392788,70000,476838,,,,,,
02/04/2015,Osun,Branch C,18,1092548,316055,90000,686493,,,,,,
03/04/2015,Osun,Branch B,19,771066,639018,95000,37048,,,,,,
04/04/2015,Kwara,Branch A,11,846844,662111,55000,129733,,,,,,
05/04/2015,Kwara,Branch D,12,1265157,626873,60000,578284,,,,,,
06/04/2015,Kwara,Branch B,12,1250578,314929,60000,875649,,,,,,
07/04/2015,Lagos,Branch A,20,809209,402075,100000,307134,,,,,,
08/04/2015,Kwara,Branch B,13,663680,533197,65000,65483,,,,,,
09/04/2015,Osun,Branch A,10,777327,715433,50000,11894,,,,,,
10/04/2015,Kwara,Branch C,21,1100687,487358,105000,508329,,,,,,
11/04/2015,Lagos,Branch A,12,1163302,520984,60000,582318,,,,,,
12/04/2015,Osun,Branch A,16,1117374,301314,80000,736060,,,,,,
13/04/2015,Lagos,Branch B,14,916374,770445,70000,75929,,,,,,
14/04/2015,Lagos,Branch D,14,1206107,303938,70000,832169,,,,,,
15/04/2015,Osun,Branch C,12,1073064,610421,60000,402643,,,,,,
16/04/2015,Osun,Branch A,14,685305,356888,70000,258417,,,,,,
17/04/2015,Osun,Branch C,14,1061715,576854,70000,414861,,,,,,
18/04/2015,Lagos,Branch D,18,821490,693751,90000,37739,,,,,,
19/04/2015,Osun,Branch D,17,1240587,624630,85000,530957,,,,,,
20/04/2015,Lagos,Branch D,10,1033167,441209,50000,541958,,,,,,
21/04/2015,Lagos,Branch D,10,867361,466188,50000,351173,,,,,,
22/04/2015,Osun,Branch A,19,1367339,696803,95000,575536,,,,,,
23/04/2015,Kwara,Branch B,15,836529,720812,75000,40717,,,,,,
24/04/2015,Kwara,Branch D,10,1118979,366247,50000,702732,,,,,,
25/04/2015,Lagos,Branch B,16,685233,437121,80000,168112,,,,,,
26/04/2015,Kwara,Branch C,20,928827,310877,100000,517950,,,,,,
27/04/2015,Lagos,Branch B,21,831093,360168,105000,365925,,,,,,
28/04/2015,Kwara,Branch A,20,1011866,549043,100000,362823,,,,,,
29/04/2015,Kwara,Branch A,14,770850,690980,70000,9870,,,,,,
30/04/2015,Kwara,Branch C,16,690059,303178,80000,306881,,,,,,
01/05/2015,Kwara,Branch D,14,812619,304074,70000,438545,,,,,,
02/05/2015,Kwara,Branch D,15,1124112,641918,75000,407194,,,,,,
03/05/2015,Kwara,Branch C,15,1074184,479992,75000,519192,,,,,,
04/05/2015,Osun,Branch B,20,1033144,349882,100000,583262,,,,,,
05/05/2015,Lagos,Branch A,20,1284994,748306,100000,436688,,,,,,
06/05/2015,Osun,Branch D,21,1327690,325054,105000,897636,,,,,,
07/05/2015,Lagos,Branch B,17,1120311,704484,85000,330827,,,,,,
08/05/2015,Osun,Branch C,10,828244,320873,50000,457371,,,,,,
09/05/2015,Kwara,Branch C,15,1204948,515735,75000,614213,,,,,,
10/05/2015,Osun,Branch B,17,834049,513808,85000,235241,,,,,,
11/05/2015,Kwara,Branch A,16,636968,722841,80000,-165873,,,,,,
12/05/2015,Osun,Branch A,13,1358724,558730,65000,734994,,,,,,
13/05/2015,Lagos,Branch A,20,1035029,759012,100000,176017,,,,,,
14/05/2015,Kwara,Branch D,20,1224684,357014,100000,767670,,,,,,
15/05/2015,Kwara,Branch B,16,1095573,643482,80000,372091,,,,,,
16/05/2015,Osun,Branch B,16,1132239,664899,80000,387340,,,,,,
17/05/2015,Kwara,Branch B,10,772725,605125,50000,117600,,,,,,
18/05/2015,Kwara,Branch C,10,1177361,671918,50000,455443,,,,,,
19/05/2015,Lagos,Branch B,17,873237,561703,85000,226534,,,,,,
20/05/2015,Lagos,Branch D,21,634536,490647,105000,38889,,,,,,
21/05/2015,Osun,Branch D,10,1056628,320380,50000,686248,,,,,,
22/05/2015,Kwara,Branch A,17,625834,704119,85000,-163285,,,,,,
23/05/2015,Osun,Branch C,19,1050596,432418,95000,523178,,,,,,
24/05/2015,Lagos,Branch A,18,1289088,388424,90000,810664,,,,,,
25/05/2015,Osun,Branch C,18,1033141,494972,90000,448169,,,,,,
26/05/2015,Lagos,Branch D,10,662725,378263,50000,234462,,,,,,
27/05/2015,Kwara,Branch A,12,667403,561074,60000,46329,,,,,,
28/05/2015,Kwara,Branch D,15,677096,346487,75000,255609,,,,,,
29/05/2015,Kwara,Branch B,11,660558,345607,55000,259951,,,,,,
30/05/2015,Kwara,Branch D,15,840402,773518,75000,-8116,,,,,,
31/05/2015,Lagos,Branch D,21,1301983,464708,105000,732275,,,,,,
01/06/2015,Osun,Branch D,18,1297978,459230,90000,748748,,,,,,
02/06/2015,Kwara,Branch D,15,956503,666899,75000,214604,,,,,,
03/06/2015,Kwara,Branch D,21,1151968,453440,105000,593528,,,,,,
04/06/2015,Lagos,Branch C,13,614680,451762,65000,97918,,,,,,
05/06/2015,Osun,Branch C,15,1185572,744317,75000,366255,,,,,,
06/06/2015,Kwara,Branch B,10,1226753,573070,50000,603683,,,,,,
07/06/2015,Osun,Branch D,11,1018735,610231,55000,353504,,,,,,
08/06/2015,Kwara,Branch B,18,1068889,509797,90000,469092,,,,,,
09/06/2015,Osun,Branch D,13,1010286,675153,65000,270133,,,,,,
10/06/2015,Osun,Branch D,13,1256271,553750,65000,637521,,,,,,
11/06/2015,Osun,Branch B,17,630454,418707,85000,126747,,,,,,
12/06/2015,Lagos,Branch B,17,753676,522893,85000,145783,,,,,,
13/06/2015,Osun,Branch A,18,1286406,351826,90000,844580,,,,,,
14/06/2015,Osun,Branch A,11,1168046,413602,55000,699444,,,,,,
15/06/2015,Osun,Branch D,14,714825,427632,70000,217193,,,,,,
16/06/2015,Osun,Branch D,19,700364,714714,95000,-109350,,,,,,
17/06/2015,Lagos,Branch D,17,749253,664789,85000,-536,,,,,,
18/06/2015,Kwara,Branch C,15,1025136,360872,75000,589264,,,,,,
19/06/2015,Kwara,Branch C,14,1269815,785120,70000,414695,,,,,,
20/06/2015,Lagos,Branch A,15,703853,734353,75000,-105500,,,,,,
21/06/2015,Lagos,Branch D,14,846627,465801,70000,310826,,,,,,
22/06/2015,Osun,Branch D,19,933830,489779,95000,349051,,,,,,
23/06/2015,Lagos,Branch D,19,1333571,646918,95000,591653,,,,,,
24/06/2015,Lagos,Branch D,21,760410,657304,105000,-1894,,,,,,
25/06/2015,Osun,Branch B,14,1021556,370826,70000,580730,,,,,,
26/06/2015,Kwara,Branch A,11,658627,432607,55000,171020,,,,,,
27/06/2015,Lagos,Branch B,15,1047513,518167,75000,454346,,,,,,
28/06/2015,Lagos,Branch D,14,1336233,788450,70000,477783,,,,,,
29/06/2015,Kwara,Branch B,18,1076592,351461,90000,635131,,,,,,
30/06/2015,Lagos,Branch D,17,996076,750198,85000,160878,,,,,,
01/01/2015,Kwara,Branch C,16,974158,552986,80000,341172,,,,,,
02/01/2015,Lagos,Branch A,10,773925,327455,50000,396470,,,,,,
03/01/2015,Lagos,Branch C,19,771076,714053,95000,-37977,,,,,,
04/01/2015,Lagos,Branch A,15,964752,582779,75000,306973,,,,,,
05/01/2015,Osun,Branch B,19,988122,598363,95000,294759,,,,,,
06/01/2015,Osun,Branch A,18,1116650,576507,90000,450143,,,,,,
07/01/2015,Lagos,Branch B,15,1065499,592420,75000,398079,,,,,,
08/01/2015,Kwara,Branch C,20,1360115,753987,100000,506128,,,,,,
09/01/2015,Kwara,Branch D,16,1032297,314586,80000,637711,,,,,,
10/01/2015,Osun,Branch C,13,849677,340895,65000,443782,,,,,,
11/01/2015,Kwara,Branch B,15,918764,646565,75000,197199,,,,,,
12/01/2015,Kwara,Branch B,19,687075,345802,95000,246273,,,,,,
13/01/2015,Osun,Branch A,15,627816,337063,75000,215753,,,,,,
14/01/2015,Lagos,Branch B,11,614026,367260,55000,191766,,,,,,
15/01/2015,Kwara,Branch D,15,834936,795691,75000,-35755,,,,,,
16/01/2015,Osun,Branch D,12,953631,569169,60000,324462,,,,,,
17/01/2015,Kwara,Branch A,19,923656,318118,95000,510538,,,,,,
18/01/2015,Lagos,Branch C,11,927549,532461,55000,340088,,,,,,
19/01/2015,Osun,Branch B,11,929325,346933,55000,527392,,,,,,
20/01/2015,Osun,Branch D,17,637149,669968,85000,-117819,,,,,,
21/01/2015,Kwara,Branch C,16,981950,574338,80000,327612,,,,,,
22/01/2015,Lagos,Branch C,16,612193,640101,80000,-107908,,,,,,
23/01/2015,Kwara,Branch B,16,822854,300490,80000,442364,,,,,,
24/01/2015,Lagos,Branch B,17,1355322,735525,85000,534797,,,,,,
25/01/2015,Kwara,Branch A,11,1008313,750504,55000,202809,,,,,,
26/01/2015,Kwara,Branch C,12,745447,616544,60000,68903,,,,,,
27/01/2015,Lagos,Branch B,17,757166,461446,85000,210720,,,,,,
28/01/2015,Lagos,Branch C,12,762960,796657,60000,-93697,,,,,,
29/01/2015,Osun,Branch D,18,722730,639875,90000,-7145,,,,,,
30/01/2015,Kwara,Branch B,13,1369934,407700,65000,897234,,,,,,
31/01/2015,Osun,Branch C,19,862220,705913,95000,61307,,,,,,
01/02/2015,Kwara,Branch C,14,1071056,419407,70000,581649,,,,,,
02/02/2015,Kwara,Branch D,14,1202034,320261,70000,811773,,,,,,
03/02/2015,Lagos,Branch A,19,1300076,616278,95000,588798,,,,,,
04/02/2015,Lagos,Branch D,16,1016423,707761,80000,228662,,,,,,
05/02/2015,Lagos,Branch C,14,777536,537946,70000,169590,,,,,,
06/02/2015,Lagos,Branch B,13,1289471,503646,65000,720825,,,,,,
07/02/2015,Kwara,Branch B,16,677094,428396,80000,168698,,,,,,
08/02/2015,Kwara,Branch D,18,616637,568604,90000,-41967,,,,,,
09/02/2015,Kwara,Branch D,15,1097687,384334,75000,638353,,,,,,
10/02/2015,Lagos,Branch B,18,772454,424067,90000,258387,,,,,,
11/02/2015,Osun,Branch A,21,846402,345883,105000,395519,,,,,,
12/02/2015,Osun,Branch A,12,1087256,557743,60000,469513,,,,,,
13/02/2015,Kwara,Branch A,13,1270405,373303,65000,832102,,,,,,
14/02/2015,Lagos,Branch A,14,1071844,351603,70000,650241,,,,,,
15/02/2015,Osun,Branch C,10,621122,495863,50000,75259,,,,,,
16/02/2015,Osun,Branch D,20,863740,611062,100000,152678,,,,,,
17/02/2015,Lagos,Branch B,12,959942,677607,60000,222335,,,,,,
18/02/2015,Lagos,Branch A,19,1037702,521163,95000,421539,,,,,,
19/02/2015,Lagos,Branch B,12,1159638,322364,60000,777274,,,,,,
20/02/2015,Osun,Branch C,20,1293463,353175,100000,840288,,,,,,
21/02/2015,Osun,Branch D,17,1342284,485948,85000,771336,,,,,,
22/02/2015,Kwara,Branch D,16,1187474,557007,80000,550467,,,,,,
23/02/2015,Lagos,Branch D,13,827827,685315,65000,77512,,,,,,
24/02/2015,Lagos,Branch A,21,1265418,446019,105000,714399,,,,,,
25/02/2015,Osun,Branch D,21,1350605,784071,105000,461534,,,,,,
26/02/2015,Kwara,Branch D,15,1110267,781663,75000,253604,,,,,,
27/02/2015,Lagos,Branch A,16,690254,747386,80000,-137132,,,,,,
28/02/2015,Osun,Branch D,20,1032664,365931,100000,566733,,,,,,
01/03/2015,Lagos,Branch B,18,873712,560682,90000,223030,,,,,,
02/03/2015,Lagos,Branch B,12,891212,608282,60000,222930,,,,,,
03/03/2015,Lagos,Branch A,16,637527,304500,80000,253027,,,,,,
04/03/2015,Kwara,Branch C,16,1365682,432317,80000,853365,,,,,,
05/03/2015,Lagos,Branch C,12,739173,521658,60000,157515,,,,,,
06/03/2015,Lagos,Branch B,15,1246108,638256,75000,532852,,,,,,
07/03/2015,Kwara,Branch D,11,1221550,329027,55000,837523,,,,,,
08/03/2015,Osun,Branch C,11,1142152,712214,55000,374938,,,,,,
09/03/2015,Kwara,Branch C,17,1366141,307863,85000,973278,,,,,,
10/03/2015,Osun,Branch D,16,712394,401983,80000,230411,,,,,,
11/03/2015,Kwara,Branch D,13,686081,784772,65000,-163691,,,,,,
12/03/2015,Kwara,Branch B,18,651094,348423,90000,212671,,,,,,
